vertices,percentage,edges,tarjan,nuutila,pearce,components,correct
200,0.844221,22792,7.709067,7.61937,7.599592,1,1
200,0.846734,22831,7.706107,7.640378,7.669539,1,1
200,0.849246,22878,7.857291,7.767249,7.695713,1,1
200,0.851759,22917,7.760417,7.674402,7.606211,1,1
200,0.854271,22962,7.751961,7.608042,7.692145,1,1
200,0.856784,23004,7.800525,7.659718,7.642771,1,1
200,0.859296,23043,7.789757,7.705834,7.677657,1,1
200,0.861809,23089,7.814111,7.700475,7.769964,1,1
200,0.864322,23120,7.795671,7.769872,7.6985,1,1
200,0.866834,23159,7.832544,7.728256,7.7002,1,1
200,0.869347,23201,7.929364,7.758592,7.753197,1,1
200,0.871859,23244,7.946732,7.804394,7.687331,1,1
200,0.874372,23292,7.843519,7.779852,7.72596,1,1
200,0.876884,23340,7.77474,7.776587,7.721679,1,1
200,0.879397,23383,7.774755,7.755234,7.72054,1,1
200,0.88191,23421,7.815953,7.698378,7.758995,1,1
200,0.884422,23463,7.902073,7.871081,7.783974,1,1
200,0.886935,23496,7.895822,7.752329,7.739763,1,1
200,0.889447,23533,7.942157,7.910387,7.908571,1,1
200,0.89196,23584,7.840416,7.741935,7.793694,1,1
200,0.894472,23616,7.912283,7.744996,7.799257,1,1
200,0.896985,23660,7.880624,7.809604,7.80537,1,1
200,0.899497,23706,7.919418,7.93884,7.880628,1,1
200,0.90201,23748,8.006544,7.845766,7.93647,1,1
200,0.904523,23794,7.953988,7.795427,7.825637,1,1
200,0.907035,23830,7.940713,7.865466,7.851494,1,1
200,0.909548,23868,7.965637,7.88308,7.820791,1,1
200,0.91206,23902,7.928914,7.885366,7.830909,1,1
200,0.914573,23945,7.959268,7.905519,7.885448,1,1
200,0.917085,23989,8.046162,8.019656,8.102986,1,1
200,0.919598,24029,7.963157,8.04146,8.024332,1,1
200,0.922111,24075,8.216488,8.117182,8.128227,1,1
200,0.924623,24117,8.162141,8.067167,8.10565,1,1
200,0.927136,24157,8.305467,8.255382,8.205132,1,1
200,0.929648,24194,8.169995,8.076347,8.098489,1,1
200,0.932161,24237,8.429852,8.272909,8.294178,1,1
200,0.934673,24276,8.307778,8.145392,8.187726,1,1
200,0.937186,24312,8.249877,8.105621,8.173843,1,1
200,0.939698,24345,8.453974,8.382867,8.279315,1,1
200,0.942211,24387,8.461541,8.447199,8.36583,1,1
200,0.944724,24428,8.444638,8.314729,8.373191,1,1
