vertices,percentage,edges,tarjan,nuutila,pearce,components,correct
200,0.417588,13687,0.00011,9.9e-05,4.3e-05,1,1
200,0.417839,13692,0.00011,8.6e-05,3.7e-05,1,1
200,0.41809,13697,0.000166,0.000125,5.9e-05,1,1
200,0.418342,13706,0.00011,9.6e-05,4.4e-05,1,1
200,0.418593,13716,0.000126,0.000106,4e-05,1,1
200,0.418844,13723,0.000115,9.8e-05,3.9e-05,1,1
200,0.419095,13729,0.000122,9.6e-05,3.4e-05,1,1
200,0.419347,13734,0.000113,9.1e-05,3.7e-05,1,1
200,0.419598,13742,9.9e-05,0.000113,4.4e-05,1,1
200,0.419849,13746,0.000103,8e-05,3e-05,1,1
200,0.420101,13752,0.000101,0.000105,4.2e-05,1,1
200,0.420352,13758,0.000111,9.3e-05,3.5e-05,1,1
200,0.420603,13765,0.000102,9.4e-05,3.7e-05,1,1
200,0.420854,13769,0.000107,9.3e-05,3.3e-05,1,1
200,0.421106,13778,0.00015,0.000103,3.5e-05,1,1
200,0.421357,13786,9.8e-05,7.3e-05,2.9e-05,1,1
200,0.421608,13794,0.000131,8.7e-05,3.3e-05,1,1
200,0.421859,13800,0.000139,0.000113,5.2e-05,1,1
200,0.422111,13807,0.000123,0.000115,4.9e-05,1,1
200,0.422362,13814,0.000125,9.3e-05,3.6e-05,1,1
200,0.422613,13820,0.000134,0.000115,4.4e-05,1,1
200,0.422864,13826,0.000111,9.6e-05,3.2e-05,1,1
200,0.423116,13831,0.000117,0.000123,4.1e-05,1,1
200,0.423367,13837,0.000122,0.000101,3.4e-05,1,1
200,0.423618,13845,0.000112,0.000103,4.1e-05,1,1
200,0.423869,13851,0.000105,8.2e-05,3e-05,1,1
200,0.424121,13855,0.000102,8.6e-05,3.8e-05,1,1
200,0.424372,13860,0.000128,9.5e-05,3.4e-05,1,1
200,0.424623,13865,0.000114,9.3e-05,3.8e-05,1,1
200,0.424874,13871,0.000106,9.3e-05,3.6e-05,1,1
200,0.425126,13880,0.000113,0.000101,3.7e-05,1,1
200,0.425377,13885,0.000112,0.000119,3.9e-05,1,1
200,0.425628,13891,0.000109,8.1e-05,3.2e-05,1,1
200,0.425879,13898,0.000111,0.000104,3.8e-05,1,1
200,0.426131,13907,0.00011,8.3e-05,3.7e-05,1,1
200,0.426382,13916,0.00012,9.2e-05,3.9e-05,1,1
200,0.426633,13920,0.000112,9.4e-05,3.2e-05,1,1
200,0.426884,13927,0.000103,0.0001,4e-05,1,1
200,0.427136,13934,0.000112,0.000108,3.6e-05,1,1
200,0.427387,13940,0.000116,9.7e-05,3.2e-05,1,1
200,0.427638,13946,0.000106,0.000106,3.6e-05,1,1
200,0.427889,13954,0.00011,8.1e-05,3.2e-05,1,1
200,0.428141,13958,0.000108,7.7e-05,3.2e-05,1,1
200,0.428392,13964,0.000105,7.9e-05,3.1e-05,1,1
200,0.428643,13968,0.000115,0.000104,3.9e-05,1,1
200,0.428894,13975,0.000102,7.7e-05,3e-05,1,1
200,0.429146,13982,0.000122,0.000105,3.8e-05,1,1
200,0.429397,13989,0.000114,9.5e-05,3.3e-05,1,1
200,0.429648,13994,0.00018,9e-05,3.6e-05,1,1
200,0.429899,14001,0.000123,0.0001,3.2e-05,1,1
200,0.430151,14003,0.000105,7.9e-05,3e-05,1,1
200,0.430402,14011,0.000121,8.8e-05,3.3e-05,1,1
200,0.430653,14018,0.000102,8.4e-05,3e-05,1,1
200,0.430905,14024,0.0001,8.2e-05,2.9e-05,1,1
200,0.431156,14030,0.000118,8.7e-05,4.3e-05,1,1
200,0.431407,14036,0.000117,9.7e-05,3.6e-05,1,1
200,0.431658,14044,0.000121,0.000106,3.8e-05,1,1
200,0.43191,14049,0.000123,0.0001,3.6e-05,1,1
200,0.432161,14055,0.000123,0.000106,3.5e-05,1,1
200,0.432412,14062,0.000124,8.6e-05,3.5e-05,1,1
200,0.432663,14067,0.000114,8.3e-05,3.3e-05,1,1
200,0.432915,14073,0.000104,8e-05,3.1e-05,1,1
200,0.433166,14079,0.00011,8.7e-05,3.9e-05,1,1
200,0.433417,14088,0.000127,0.000109,3.6e-05,1,1
200,0.433668,14094,0.000119,0.000104,3.7e-05,1,1
200,0.43392,14102,0.000108,9.4e-05,4e-05,1,1
200,0.434171,14109,0.00019,0.000102,3.7e-05,1,1
200,0.434422,14113,0.000142,0.000107,4.3e-05,1,1
200,0.434673,14117,0.000108,8.7e-05,3.1e-05,1,1
200,0.434925,14123,0.000101,7.7e-05,4e-05,1,1
200,0.435176,14132,0.000108,8.8e-05,3.9e-05,1,1
200,0.435427,14139,0.000114,0.000111,4.2e-05,1,1
200,0.435678,14146,0.000118,9.9e-05,4.1e-05,1,1
200,0.43593,14151,0.000124,0.000108,3.8e-05,1,1
200,0.436181,14158,0.000108,9.3e-05,3.5e-05,1,1
200,0.436432,14167,0.000116,9.7e-05,4.1e-05,1,1
200,0.436683,14172,0.000111,0.000111,4.2e-05,1,1
200,0.436935,14178,0.000119,8.7e-05,3.8e-05,1,1
200,0.437186,14184,0.000113,8e-05,3.2e-05,1,1
200,0.437437,14193,0.000109,0.00011,4.2e-05,1,1
200,0.437688,14200,0.000115,0.000111,4.3e-05,1,1
200,0.43794,14207,0.000127,0.000112,4.1e-05,1,1
200,0.438191,14214,0.000114,0.000111,3.8e-05,1,1
200,0.438442,14221,0.000121,9.7e-05,3.7e-05,1,1
200,0.438693,14231,0.000112,9.1e-05,3.5e-05,1,1
200,0.438945,14238,0.000116,8.7e-05,3.5e-05,1,1
200,0.439196,14244,0.000104,8.5e-05,3.1e-05,1,1
200,0.439447,14248,0.000104,8.2e-05,3.1e-05,1,1
200,0.439698,14253,0.000105,7.8e-05,3.1e-05,1,1
200,0.43995,14261,0.000109,0.000108,4.2e-05,1,1
200,0.440201,14265,0.000122,0.000107,3.8e-05,1,1
200,0.440452,14272,0.000124,0.0001,3.7e-05,1,1
200,0.440704,14277,0.000125,0.000105,3.9e-05,1,1
200,0.440955,14283,0.000116,9.7e-05,3.5e-05,1,1
200,0.441206,14292,0.000113,9e-05,3.4e-05,1,1
200,0.441457,14300,0.000111,9.1e-05,4e-05,1,1
200,0.441709,14306,0.000114,0.000102,4e-05,1,1
200,0.44196,14312,0.000162,0.000117,5.8e-05,1,1
200,0.442211,14318,0.000116,0.000114,5.4e-05,1,1
200,0.442462,14324,0.000112,9.9e-05,3.4e-05,1,1
200,0.442714,14331,0.000114,0.000108,4e-05,1,1
200,0.442965,14336,0.000116,9.9e-05,3.6e-05,1,1
200,0.443216,14343,0.000112,0.000112,4.4e-05,1,1
200,0.443467,14350,0.000123,0.000113,3.8e-05,1,1
200,0.443719,14355,0.000107,8.3e-05,3.2e-05,1,1
200,0.44397,14359,0.000128,0.000105,4.1e-05,1,1
200,0.444221,14365,0.00011,9.6e-05,3.9e-05,1,1
200,0.444472,14371,0.000123,9.9e-05,3.8e-05,1,1
200,0.444724,14379,0.000125,0.00011,3.9e-05,1,1
200,0.444975,14387,0.000118,0.000123,3.9e-05,1,1
200,0.445226,14396,0.000113,0.000102,3.5e-05,1,1
200,0.445477,14402,0.000116,9.2e-05,4e-05,1,1
200,0.445729,14408,0.000114,0.000103,3.8e-05,1,1
200,0.44598,14411,0.00012,0.000102,3.9e-05,1,1
200,0.446231,14415,0.000115,9.4e-05,3.2e-05,1,1
200,0.446482,14419,0.000111,8.2e-05,3.1e-05,1,1
200,0.446734,14429,0.000117,0.0001,4e-05,1,1
200,0.446985,14436,0.000121,9.4e-05,3.8e-05,1,1
200,0.447236,14442,0.000118,9.9e-05,3.6e-05,1,1
200,0.447487,14448,0.000116,9.3e-05,3.6e-05,1,1
200,0.447739,14456,0.000102,7.7e-05,3.1e-05,1,1
200,0.44799,14463,0.00011,8.9e-05,3.9e-05,1,1
200,0.448241,14472,0.000115,0.000103,4e-05,1,1
200,0.448492,14480,0.000116,9.6e-05,4.5e-05,1,1
200,0.448744,14486,0.00011,0.00011,4.2e-05,1,1
200,0.448995,14492,0.000181,0.0001,6.5e-05,1,1
200,0.449246,14499,0.000131,0.000101,3.8e-05,1,1
200,0.449497,14504,0.000111,0.000106,3.9e-05,1,1
200,0.449749,14509,0.000115,9.1e-05,3e-05,1,1
200,0.45,14513,0.000119,0.000104,4.2e-05,1,1
200,0.450251,14519,0.000111,0.000104,3.7e-05,1,1
200,0.450503,14521,0.000112,8.2e-05,3.9e-05,1,1
200,0.450754,14526,0.000109,0.0001,4.1e-05,1,1
200,0.451005,14530,0.00012,0.000106,3.6e-05,1,1
200,0.451256,14538,0.000132,0.000104,3.7e-05,1,1
200,0.451508,14542,0.000125,0.000105,4.2e-05,1,1
200,0.451759,14549,0.000112,0.000106,4e-05,1,1
200,0.45201,14553,0.000111,0.000123,4.3e-05,1,1
200,0.452261,14559,0.000107,9.6e-05,4.2e-05,1,1
200,0.452513,14568,0.00011,9.2e-05,4e-05,1,1
200,0.452764,14575,0.000131,0.000107,3.4e-05,1,1
200,0.453015,14581,0.000124,0.00011,4.1e-05,1,1
200,0.453266,14587,0.000153,0.000105,3.9e-05,1,1
200,0.453518,14589,0.000121,0.000108,3.7e-05,1,1
200,0.453769,14596,0.000122,0.000105,3.9e-05,1,1
200,0.45402,14601,0.000106,8.2e-05,3e-05,1,1
200,0.454271,14607,0.000107,8.7e-05,3.1e-05,1,1
200,0.454523,14616,0.000109,0.000109,4.2e-05,1,1
200,0.454774,14623,0.000119,9.1e-05,3.2e-05,1,1
200,0.455025,14630,0.000123,9.8e-05,4.6e-05,1,1
200,0.455276,14637,0.000124,0.000107,4e-05,1,1
200,0.455528,14643,0.000123,0.000106,3.9e-05,1,1
200,0.455779,14648,0.000114,9.7e-05,3.8e-05,1,1
200,0.45603,14654,0.000116,0.000102,4.2e-05,1,1
200,0.456281,14660,0.0001,8.7e-05,3.1e-05,1,1
200,0.456533,14668,0.000116,8.3e-05,3.3e-05,1,1
200,0.456784,14675,0.000107,8.5e-05,3.2e-05,1,1
200,0.457035,14679,0.000114,9.7e-05,3.8e-05,1,1
200,0.457286,14683,0.00012,0.000104,3.9e-05,1,1
200,0.457538,14690,0.000135,0.000126,4.4e-05,1,1
200,0.457789,14695,0.00012,0.000111,4e-05,1,1
200,0.45804,14701,0.000113,8.6e-05,4.2e-05,1,1
200,0.458291,14710,0.000104,8.6e-05,3.2e-05,1,1
200,0.458543,14716,0.000115,8.7e-05,3.3e-05,1,1
200,0.458794,14722,0.000117,8.7e-05,3.3e-05,1,1
200,0.459045,14730,0.000115,9e-05,3.5e-05,1,1
200,0.459296,14735,0.00019,0.000108,7.4e-05,1,1
200,0.459548,14742,0.000151,0.000129,6.8e-05,1,1
200,0.459799,14748,0.000122,0.00011,3.7e-05,1,1
200,0.46005,14756,0.000108,8.6e-05,3.1e-05,1,1
200,0.460302,14762,0.000118,9.6e-05,4.1e-05,1,1
200,0.460553,14769,0.000105,8e-05,3.2e-05,1,1
200,0.460804,14775,0.000101,8e-05,3.1e-05,1,1
200,0.461055,14783,0.000101,8.2e-05,3e-05,1,1
200,0.461307,14787,0.000121,0.000107,3.7e-05,1,1
200,0.461558,14792,0.000111,0.000103,3.8e-05,1,1
200,0.461809,14798,0.000118,0.00011,3.9e-05,1,1
200,0.46206,14806,0.000103,8.4e-05,3.2e-05,1,1
200,0.462312,14811,0.000126,9e-05,3.1e-05,1,1
200,0.462563,14815,0.000154,0.000112,4.8e-05,1,1
200,0.462814,14821,0.000116,8.2e-05,3.1e-05,1,1
200,0.463065,14830,0.000109,0.000114,4.4e-05,1,1
200,0.463317,14835,0.000116,0.000108,3.9e-05,1,1
200,0.463568,14841,0.000186,0.000111,7.7e-05,1,1
200,0.463819,14847,0.000144,0.000113,4.1e-05,1,1
200,0.46407,14854,0.000111,9.9e-05,4e-05,1,1
200,0.464322,14860,0.000106,8.7e-05,3.2e-05,1,1
200,0.464573,14865,0.000118,0.0001,4.3e-05,1,1
200,0.464824,14872,0.000104,8.4e-05,3.1e-05,1,1
200,0.465075,14879,0.000135,0.000133,5e-05,1,1
200,0.465327,14888,0.000117,0.000113,4.2e-05,1,1
200,0.465578,14894,0.000126,0.000106,4.3e-05,1,1
200,0.465829,14900,0.000102,9e-05,3.4e-05,1,1
200,0.46608,14907,0.000119,0.000112,5.5e-05,1,1
200,0.466332,14915,0.000116,9.2e-05,4.1e-05,1,1
200,0.466583,14921,0.00013,0.000129,4.9e-05,1,1
200,0.466834,14930,0.000104,8.4e-05,3.2e-05,1,1
200,0.467085,14937,0.000107,8.6e-05,3.2e-05,1,1
200,0.467337,14942,0.000115,0.0001,4.1e-05,1,1
200,0.467588,14949,0.000129,0.000112,3.9e-05,1,1
200,0.467839,14958,0.000124,0.000115,4.1e-05,1,1
200,0.46809,14964,0.000117,0.000112,4.2e-05,1,1
200,0.468342,14970,0.000146,8e-05,3e-05,1,1
200,0.468593,14976,0.000115,9e-05,3.3e-05,1,1
200,0.468844,14983,0.000108,9.5e-05,4e-05,1,1
200,0.469095,14990,0.000109,9.5e-05,4.5e-05,1,1
200,0.469347,14997,0.000112,0.0001,4.1e-05,1,1
200,0.469598,15002,0.000123,0.000103,3.8e-05,1,1
200,0.469849,15004,0.000216,0.000192,8.8e-05,1,1
200,0.470101,15012,0.000135,0.000119,4.4e-05,1,1
200,0.470352,15018,0.000138,0.000115,3.9e-05,1,1
200,0.470603,15024,0.000138,0.000112,4.2e-05,1,1
200,0.470854,15031,0.000115,0.000107,4.1e-05,1,1
200,0.471106,15039,0.000106,8.4e-05,3.2e-05,1,1
200,0.471357,15046,9.4e-05,9.5e-05,3.5e-05,1,1
200,0.471608,15055,0.000135,0.00016,0.000127,1,1
200,0.471859,15061,9.4e-05,0.000104,4.1e-05,1,1
200,0.472111,15063,0.000136,0.0001,3.9e-05,1,1
200,0.472362,15071,0.000131,0.000112,3.9e-05,1,1
200,0.472613,15077,0.000133,0.000119,4.1e-05,1,1
200,0.472864,15085,0.000103,8.6e-05,3.2e-05,1,1
200,0.473116,15090,0.000119,0.000116,4.8e-05,1,1
200,0.473367,15099,0.000162,0.000111,4.3e-05,1,1
200,0.473618,15101,0.000121,0.000104,3.9e-05,1,1
200,0.473869,15108,0.000131,0.00011,4.1e-05,1,1
200,0.474121,15118,0.000119,0.000108,4e-05,1,1
200,0.474372,15126,0.000109,9.4e-05,4e-05,1,1
200,0.474623,15132,0.000111,0.000125,4.4e-05,1,1
200,0.474874,15133,0.000108,9.1e-05,3.2e-05,1,1
200,0.475126,15139,0.000108,8.7e-05,3.3e-05,1,1
200,0.475377,15146,0.000119,9e-05,3.3e-05,1,1
200,0.475628,15152,0.000121,0.000102,3.9e-05,1,1
200,0.475879,15160,0.000132,0.000123,6.4e-05,1,1
200,0.476131,15165,0.000135,0.000118,4.5e-05,1,1
200,0.476382,15169,0.000131,0.000108,3.9e-05,1,1
200,0.476633,15177,0.000116,0.000103,4e-05,1,1
200,0.476884,15182,0.000115,9.3e-05,4.1e-05,1,1
200,0.477136,15187,0.000121,9.5e-05,3.4e-05,1,1
200,0.477387,15191,0.000116,9e-05,3.4e-05,1,1
200,0.477638,15197,0.000119,0.000111,3.8e-05,1,1
200,0.477889,15200,0.000123,9.9e-05,3.7e-05,1,1
200,0.478141,15207,0.000122,0.000118,4.3e-05,1,1
200,0.478392,15212,0.000108,8.6e-05,3.3e-05,1,1
200,0.478643,15216,0.000101,8.2e-05,3.1e-05,1,1
200,0.478894,15221,0.000113,9e-05,3.3e-05,1,1
200,0.479146,15224,0.000124,0.000103,4e-05,1,1
200,0.479397,15228,0.000114,0.000104,3.8e-05,1,1
200,0.479648,15234,0.00012,0.000108,3.9e-05,1,1
200,0.479899,15237,0.000125,0.000112,4.3e-05,1,1
200,0.480151,15246,0.00012,9.1e-05,3.5e-05,1,1
200,0.480402,15250,0.000109,9.9e-05,3.9e-05,1,1
200,0.480653,15258,0.000103,8.3e-05,3.1e-05,1,1
200,0.480905,15263,0.000108,8.2e-05,3.1e-05,1,1
200,0.481156,15269,0.00012,9.2e-05,3.3e-05,1,1
200,0.481407,15276,0.000132,0.000103,4.4e-05,1,1
200,0.481658,15283,0.000132,0.000111,3.7e-05,1,1
200,0.48191,15289,0.000124,0.00011,4.6e-05,1,1
200,0.482161,15294,9e-05,9.1e-05,3.4e-05,1,1
200,0.482412,15300,0.000117,8.5e-05,3.3e-05,1,1
200,0.482663,15308,0.000106,8.4e-05,3.1e-05,1,1
200,0.482915,15312,0.000113,0.0001,4.1e-05,1,1
200,0.483166,15317,0.000107,8.7e-05,3.4e-05,1,1
200,0.483417,15325,0.000124,0.000107,3.7e-05,1,1
200,0.483668,15330,0.000122,0.000109,4.3e-05,1,1
200,0.48392,15337,0.000123,0.000105,3.8e-05,1,1
200,0.484171,15343,0.000114,8.3e-05,3e-05,1,1
200,0.484422,15350,0.000113,0.00011,4.2e-05,1,1
200,0.484673,15356,0.000117,9.8e-05,4.1e-05,1,1
200,0.484925,15365,0.000109,0.000107,4.1e-05,1,1
200,0.485176,15370,0.000127,0.000103,4.2e-05,1,1
200,0.485427,15377,0.000123,0.000117,4.5e-05,1,1
200,0.485678,15383,0.00013,0.000106,4.1e-05,1,1
200,0.48593,15388,0.000108,8.6e-05,3.3e-05,1,1
200,0.486181,15394,0.000116,8.9e-05,3.4e-05,1,1
200,0.486432,15400,0.000111,8.4e-05,3.2e-05,1,1
200,0.486683,15406,0.000109,9.8e-05,3.9e-05,1,1
200,0.486935,15409,0.00011,9.1e-05,3.9e-05,1,1
200,0.487186,15416,0.000129,0.000107,3.9e-05,1,1
200,0.487437,15424,0.000112,0.000112,4.1e-05,1,1
200,0.487688,15431,0.000126,0.000112,3.9e-05,1,1
200,0.48794,15438,0.00011,9.8e-05,4.1e-05,1,1
200,0.488191,15442,0.000108,0.0001,4e-05,1,1
200,0.488442,15449,0.000115,9.1e-05,3.4e-05,1,1
200,0.488693,15457,0.00012,9.4e-05,4.2e-05,1,1
200,0.488945,15463,0.000121,0.000114,4.2e-05,1,1
200,0.489196,15468,0.000133,0.000112,4.1e-05,1,1
200,0.489447,15475,0.000123,0.000115,4.3e-05,1,1
200,0.489698,15483,0.000107,0.000104,4e-05,1,1
200,0.48995,15490,0.000118,0.000109,4.1e-05,1,1
200,0.490201,15497,0.000104,8.1e-05,3.1e-05,1,1
200,0.490452,15504,0.000127,0.000111,4.1e-05,1,1
200,0.490704,15510,0.000119,0.000104,4.1e-05,1,1
200,0.490955,15516,0.000131,0.000124,4.2e-05,1,1
200,0.491206,15521,0.000122,0.000121,4e-05,1,1
200,0.491457,15526,0.000122,0.000112,5.6e-05,1,1
200,0.491709,15533,0.00012,0.000112,4.2e-05,1,1
200,0.49196,15541,0.000139,0.000101,4.2e-05,1,1
200,0.492211,15548,0.000111,8.5e-05,3.1e-05,1,1
200,0.492462,15554,0.000106,8.9e-05,3.5e-05,1,1
200,0.492714,15559,0.000131,0.000117,4.4e-05,1,1
200,0.492965,15562,0.000131,0.000125,5.8e-05,1,1
200,0.493216,15568,0.000134,0.000109,3.9e-05,1,1
200,0.493467,15575,0.000106,0.000108,4.2e-05,1,1
200,0.493719,15581,0.000109,9.1e-05,3.3e-05,1,1
200,0.49397,15590,0.000108,8.5e-05,3.2e-05,1,1
200,0.494221,15595,0.000115,0.000101,4e-05,1,1
200,0.494472,15602,0.000114,9e-05,3.6e-05,1,1
200,0.494724,15607,0.000115,9.8e-05,3.3e-05,1,1
200,0.494975,15613,0.00013,0.000113,3.9e-05,1,1
200,0.495226,15620,0.00012,0.000103,3.7e-05,1,1
200,0.495477,15623,0.000113,8.6e-05,3.8e-05,1,1
200,0.495729,15629,0.000104,8.5e-05,3.2e-05,1,1
200,0.49598,15635,0.000113,9e-05,3.3e-05,1,1
200,0.496231,15641,0.000122,9.6e-05,5e-05,1,1
200,0.496482,15646,0.000143,0.000132,5.1e-05,1,1
200,0.496734,15648,0.000135,0.000113,4e-05,1,1
200,0.496985,15655,0.000138,0.00011,4.2e-05,1,1
200,0.497236,15661,0.000134,0.000123,4.6e-05,1,1
200,0.497487,15666,0.000106,8.9e-05,3.5e-05,1,1
200,0.497739,15671,0.000107,8.3e-05,3.1e-05,1,1
200,0.49799,15675,0.000101,8.1e-05,3.1e-05,1,1
200,0.498241,15683,0.000114,0.000111,4.2e-05,1,1
200,0.498492,15691,0.000122,0.000104,3.7e-05,1,1
200,0.498744,15695,0.000125,0.000115,4.3e-05,1,1
200,0.498995,15701,0.000127,0.000125,4.9e-05,1,1
200,0.499246,15707,0.000104,8.8e-05,3.6e-05,1,1
200,0.499497,15712,0.00011,0.0001,4.1e-05,1,1
200,0.499749,15720,0.000119,0.000107,4.2e-05,1,1
200,0.5,15727,0.000115,0.000126,4.1e-05,1,1
200,0.500251,15732,0.000109,9.1e-05,3.2e-05,1,1
200,0.500503,15737,0.000119,0.000114,4.1e-05,1,1
200,0.500754,15741,0.000128,0.000116,4.3e-05,1,1
200,0.501005,15747,0.000127,0.000102,3.9e-05,1,1
200,0.501256,15753,0.000112,0.000103,4.3e-05,1,1
200,0.501508,15757,9.6e-05,0.0001,4.1e-05,1,1
200,0.501759,15762,0.000114,0.000108,4.2e-05,1,1
200,0.50201,15767,0.000111,9.5e-05,3.9e-05,1,1
200,0.502261,15774,0.000148,0.000135,5.1e-05,1,1
200,0.502513,15779,0.000137,0.000114,4.1e-05,1,1
200,0.502764,15785,0.00013,0.00011,3.9e-05,1,1
200,0.503015,15791,0.000111,0.000121,4.3e-05,1,1
200,0.503266,15795,0.000124,0.000113,4.3e-05,1,1
200,0.503518,15801,0.000122,0.000103,4.3e-05,1,1
200,0.503769,15806,0.000111,9e-05,3.3e-05,1,1
200,0.50402,15810,0.00011,8.6e-05,3.3e-05,1,1
200,0.504271,15817,0.000127,0.000107,4.1e-05,1,1
200,0.504523,15822,0.000127,0.000113,4.1e-05,1,1
200,0.504774,15827,0.000119,0.000115,4.2e-05,1,1
200,0.505025,15834,0.000119,0.000108,4.4e-05,1,1
200,0.505276,15842,0.000119,9.3e-05,3.3e-05,1,1
200,0.505528,15851,0.000108,8.8e-05,3.2e-05,1,1
200,0.505779,15857,0.000128,0.000113,4e-05,1,1
200,0.50603,15863,0.000135,0.000116,4.3e-05,1,1
200,0.506281,15868,0.000132,0.000109,4.2e-05,1,1
200,0.506533,15874,0.000126,0.000111,3.6e-05,1,1
200,0.506784,15878,0.000113,0.000113,4.3e-05,1,1
200,0.507035,15886,0.000121,0.00011,4.2e-05,1,1
200,0.507286,15893,0.000107,9.4e-05,4.2e-05,1,1
200,0.507538,15898,0.000114,0.000131,3.4e-05,1,1
200,0.507789,15904,0.00012,0.000104,4.4e-05,1,1
200,0.50804,15909,0.000126,0.000115,4.7e-05,1,1
200,0.508291,15915,0.000129,0.000113,4.2e-05,1,1
200,0.508543,15920,0.000118,0.00012,3.5e-05,1,1
200,0.508794,15923,0.000118,0.000111,4.3e-05,1,1
200,0.509045,15929,0.000106,8.6e-05,3.3e-05,1,1
200,0.509296,15937,0.000118,9.6e-05,3.5e-05,1,1
200,0.509548,15943,0.000108,8.7e-05,3.9e-05,1,1
200,0.509799,15946,0.000129,0.000116,4.1e-05,1,1
200,0.51005,15954,0.00015,0.000102,3.7e-05,1,1
200,0.510302,15961,0.000119,0.000121,3.9e-05,1,1
200,0.510553,15964,0.000121,9.3e-05,3.5e-05,1,1
200,0.510804,15971,0.00012,9.7e-05,3.4e-05,1,1
200,0.511055,15975,0.00012,9.7e-05,3.4e-05,1,1
200,0.511307,15980,0.000111,9e-05,3.4e-05,1,1
200,0.511558,15987,0.00012,0.000112,4e-05,1,1
200,0.511809,15994,0.000136,0.000127,3.9e-05,1,1
200,0.51206,16000,0.000129,0.000119,3.8e-05,1,1
200,0.512312,16006,0.000109,9.1e-05,3.4e-05,1,1
200,0.512563,16011,0.00011,9.8e-05,4.3e-05,1,1
200,0.512814,16014,0.00011,8.6e-05,3.4e-05,1,1
200,0.513065,16020,0.000112,0.000122,4.4e-05,1,1
200,0.513317,16028,0.000131,0.000109,3.9e-05,1,1
200,0.513568,16034,0.000122,0.000114,4.3e-05,1,1
200,0.513819,16042,0.000124,0.000126,4.6e-05,1,1
200,0.51407,16047,0.000134,0.00012,5.2e-05,1,1
200,0.514322,16054,0.000119,0.000125,3.6e-05,1,1
200,0.514573,16060,0.000109,9e-05,3.3e-05,1,1
200,0.514824,16064,0.000123,9.9e-05,4.4e-05,1,1
200,0.515075,16070,0.000106,8.9e-05,3.3e-05,1,1
200,0.515327,16080,0.000121,0.000113,4.1e-05,1,1
200,0.515578,16088,0.000113,0.0001,3.8e-05,1,1
200,0.515829,16092,0.000137,0.00012,3.9e-05,1,1
200,0.51608,16099,0.00011,9e-05,3.4e-05,1,1
200,0.516332,16104,0.000108,9e-05,3.3e-05,1,1
200,0.516583,16109,0.000112,8.7e-05,4.1e-05,1,1
200,0.516834,16114,0.000108,9e-05,3.3e-05,1,1
200,0.517085,16119,0.000139,0.000118,4.4e-05,1,1
200,0.517337,16124,0.000128,0.000134,4.9e-05,1,1
200,0.517588,16134,0.000123,0.000118,4.3e-05,1,1
200,0.517839,16142,0.000118,9.2e-05,3.5e-05,1,1
200,0.51809,16148,0.000109,8.8e-05,3.3e-05,1,1
200,0.518342,16156,0.000119,0.000112,4.5e-05,1,1
200,0.518593,16160,0.000128,0.000105,4.3e-05,1,1
200,0.518844,16168,0.000135,0.000116,4.2e-05,1,1
200,0.519095,16172,0.000133,0.000124,4.7e-05,1,1
200,0.519347,16179,0.000133,0.000127,4.3e-05,1,1
200,0.519598,16186,0.00012,0.000102,3.8e-05,1,1
200,0.519849,16193,0.000124,0.00011,4.3e-05,1,1
200,0.520101,16200,0.000123,0.000108,4.4e-05,1,1
200,0.520352,16207,0.000112,0.00012,4.3e-05,1,1
200,0.520603,16214,0.000103,0.000115,5.6e-05,1,1
200,0.520854,16217,0.000142,0.000119,4e-05,1,1
200,0.521106,16223,0.000128,0.000109,3.8e-05,1,1
200,0.521357,16230,0.000139,0.000137,6e-05,1,1
200,0.521608,16238,0.00012,0.00011,4.5e-05,1,1
200,0.521859,16243,0.000118,0.000118,4.4e-05,1,1
200,0.522111,16249,0.00012,9.2e-05,3.5e-05,1,1
200,0.522362,16255,0.000103,0.000119,4.1e-05,1,1
200,0.522613,16263,0.000124,0.00011,3.6e-05,1,1
200,0.522864,16269,0.000133,0.000115,4.3e-05,1,1
200,0.523116,16274,0.000133,0.000133,4.4e-05,1,1
200,0.523367,16280,0.000113,9.7e-05,3.4e-05,1,1
200,0.523618,16287,0.000113,0.000109,4.5e-05,1,1
200,0.523869,16292,0.000122,0.000105,4.3e-05,1,1
200,0.524121,16298,0.00011,0.000126,4.5e-05,1,1
200,0.524372,16303,0.000146,0.000125,4.9e-05,1,1
200,0.524623,16306,0.000138,0.000123,4.3e-05,1,1
200,0.524874,16312,0.000129,0.000107,3.9e-05,1,1
200,0.525126,16316,0.000121,0.000128,4.5e-05,1,1
200,0.525377,16320,0.000105,8.6e-05,3.3e-05,1,1
200,0.525628,16323,0.000111,9.1e-05,3.2e-05,1,1
200,0.525879,16328,0.000113,0.000118,4.4e-05,1,1
200,0.526131,16336,0.000133,0.000116,4.1e-05,1,1
200,0.526382,16343,0.00013,0.000119,4.2e-05,1,1
200,0.526633,16348,0.000125,0.000115,5e-05,1,1
200,0.526884,16354,0.000137,0.000116,3.9e-05,1,1
200,0.527136,16361,0.000106,9.1e-05,3.4e-05,1,1
200,0.527387,16370,0.000149,0.000125,4.2e-05,1,1
200,0.527638,16377,0.000118,0.000101,4.3e-05,1,1
200,0.527889,16383,0.000122,0.0001,4.3e-05,1,1
200,0.528141,16391,0.000133,0.000111,4e-05,1,1
200,0.528392,16395,0.000116,0.000115,4.6e-05,1,1
